id;cclaart;csubcla;ncorart;cequiv;tcor;tabr;cuni;cpreuni;qfaccon;qfaccon1;flagcre;fcre;fanu;frec;qprecio;qpresie;qsaldis;qsalcom;flagenv;qbot;qbot1;ccodenv;preliq;npeso;cequire;qpuntos;ctiblje;ccblje;cescom;cc01;cc02;cc03;cc04;cc05;qpisc;qcapac;qunafe;qimpcap;qpreref;crubcj;qfaccon2;qbot2;cum1;cum2;cgprnk;qprecos;ccodud1;ccodud2;flagcom;flagcop;qprecio2;qprecio3;qprecio4;qprecio5;qprecio6;qprecio7;cuser;cidpr;fupgr;tupgr;tipo_producto_id;created_at;updated_at
903;0;0;726;726;BONI.MINI SAPITO 1BLS;726;9;\N;1;1;1;10/08/2023;10/08/2023;\N;0.01;0;995;0;*;0.01;1;\N;1;0;726;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;726;\N;N;N;0.01;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
636;0;0;727;727;MINI BONOBON ACRILICO CJX12U;727;9;\N;12;1;-;13/03/2024;\N;\N;115.2;0;845.05;0;*;0.01;1;\N;1;0;727;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;727;\N;N;N;99;0;0;0;0;0;SISTEMA2;FMUEV01    M;7/06/2024;10:16:17;1;30/12/2024 16:44;30/12/2024 16:44
245;0;0;728;728;CHIP AHOI CJX24PACKX6UNIDADES;CHIP AHO;9;\N;24;24;-;15/05/2019;8/08/2024;13/08/2024;170.4;0;4944.14;0;*;24;24;\N;1;0;728;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;24;24;1;1;1;0.008;728;\N;N;N;148;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:20:24;1;30/12/2024 16:44;30/12/2024 16:44
246;0;0;729;729;GLOBOPOP TAPERX60UNIX6;TAPER GL;9;\N;6;6;-;15/05/2019;27/11/2024;3/12/2024;103.2;0;4923.02;0;*;24;24;\N;1;0;729;0;4;\N;1;1;1;\N;2;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;729;\N;N;N;91.8;0;0;0;0;0;ALMACEN03;PANU_01    M;3/12/2024;14:35:25;1;30/12/2024 16:44;30/12/2024 16:44
911;0;0;730;730;PIC.CLASC 1PK+1PK P.MENTA+2U.P;730;9;\N;1;1;1;15/08/2023;17/09/2024;2/09/2024;11.55;0;9643;0;*;0.01;1;\N;1;0;730;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;730;\N;N;N;11.55;0;0;0;0;0;SISTEMA2;PANU_01    M;17/09/2024;17:04:15;5;30/12/2024 16:44;30/12/2024 16:44
550;0;0;731;731;VINO SALVATTORE ROSE CJX12BOT;731;9;\N;12;1;1;14/06/2024;27/12/2024;\N;120;0;1100;0;*;0.01;1;\N;1;0;731;0;4;\N;1;1;1;\N;30;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;731;\N;N;N;108;0;0;0;0;0;ALMACEN03;PANU_01    M;27/12/2024;14:13:52;1;30/12/2024 16:45;30/12/2024 16:45
915;0;0;732;732;CHINCHIN 16GR 1DSP +3UNI.PIC;732;9;\N;1;1;1;1/07/2024;30/07/2024;30/07/2024;20;0;1003;0;*;0.01;1;\N;1;0;732;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;732;\N;N;N;20;0;0;0;0;0;ALMACEN03;PANU_01    M;30/07/2024;15:58:48;5;30/12/2024 16:45;30/12/2024 16:45
916;0;0;733;733;SAPITO FRESA CJX8BLX270GR;733;9;\N;8;1;1;16/08/2023;5/11/2024;\N;95.2;0;177.05;0;*;0.01;1;\N;1;0;733;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;733;\N;N;N;79.8;0;0;0;0;0;SISTEMA2;PANU_01    M;5/11/2024;11:19:29;1;30/12/2024 16:44;30/12/2024 16:44
247;0;0;734;734;OREO TACO EXHI 12U+1U.RITZ TAC;734;9;\N;1;1;1;1/03/2024;28/06/2024;28/06/2024;27.6;0;596;0;*;0.01;1;\N;1;0;734;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;1;1;1;1;1;0.425;734;\N;N;N;27.6;0;0;0;0;0;SISTEMA2;FMUEV01    M;12/07/2024;11:23:38;1;30/12/2024 16:44;30/12/2024 16:44
708;0;0;735;735;PICARAS CLASICA 6CJ +1PCK.PIC;735;9;\N;1;1;1;1/03/2023;19/06/2023;19/06/2023;316.8;0;0;0;*;0.01;1;\N;1;0;735;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;735;\N;N;N;288;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
319;0;0;736;736;CHIQUI GUARANITA PQTX15UNIDADE;CHIGUARA;10;\N;1;1;-;22/12/2020;7/11/2024;28/11/2024;15.5;0;4634;0;*;24;24;\N;1;0;736;0;3;\N;1;1;1;\N;11;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;736;\N;N;N;14;0;0;0;0;0;ALMACEN03;PANU_01    M;28/11/2024;15:50:29;1;30/12/2024 16:44;30/12/2024 16:44
481;0;0;737;737;PEPSI 335ML PQTX15UNI;PEPSI335;10;\N;1;1;1;11/11/2021;21/09/2024;21/09/2024;14.8;0;10000;0;*;24;24;\N;1;0;737;0;3;\N;1;1;1;\N;11;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;737;\N;N;N;14.8;0;0;0;0;0;ALMACEN03;PANU_01    M;21/09/2024;14:08:33;1;30/12/2024 16:44;30/12/2024 16:44
248;0;0;738;738;DTG GLAX LAVANDA BOLX30UNX400G;738;9;\N;30;1;-;31/08/2024;\N;\N;84;0;10099.08;0;*;0.01;1;\N;1;0;738;0;4;\N;1;1;1;\N;13;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;738;\N;N;N;74;0;0;0;0;0;SISTEMA2;FMUEV01    I;31/08/2024;08:37:35;1;30/12/2024 16:45;30/12/2024 16:45
551;0;0;739;739;DTG ORION BEBE BOLX60UNX120G;739;9;\N;60;1;-;9/04/2024;\N;\N;54;0;1218.18;0;*;0.01;1;\N;1;0;739;0;4;\N;1;1;1;\N;26;1;0;0;0;0;0;\N;1;1;1;1;1;0.007;739;\N;N;N;48;0;0;0;0;0;SISTEMA2;FMUEV01    M;21/06/2024;11:54:46;1;30/12/2024 16:44;30/12/2024 16:44
552;0;0;740;740;TAPER LIM N AMBROSOLI;740;9;\N;1;1;-;11/11/2023;\N;\N;19.8;0;27;0;*;0.01;1;\N;1;0;740;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;740;\N;N;N;19.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
553;0;0;741;741;TAPER SUPER RELLENAZO AMBROSOL;741;9;\N;1;1;-;11/11/2023;22/02/2024;24/02/2024;19.8;0;48;0;*;0.01;1;\N;1;0;741;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.846;741;\N;N;N;19.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
917;0;0;742;742;SAPITO PLAY CJX8BOLX270GR;742;9;\N;8;1;-;16/08/2023;\N;\N;95.2;0;177.02;0;*;0.01;1;\N;1;0;742;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;742;\N;N;N;79.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
918;0;0;743;743;SAPITO PINTALENGUA CJX8BLX270G;743;9;\N;8;1;1;16/08/2023;5/11/2024;\N;95.2;0;158.01;0;*;0.01;1;\N;1;0;743;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;743;\N;N;N;79.8;0;0;0;0;0;SISTEMA2;PANU_01    M;5/11/2024;11:19:32;1;30/12/2024 16:44;30/12/2024 16:44
919;0;0;744;744;MINI GOLPE CRUCH CJX12BOLX288G;744;9;\N;12;1;1;16/08/2023;3/07/2024;\N;102;0;193.01;0;*;0.01;1;\N;1;0;744;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;744;\N;N;N;83;0;0;0;0;0;SISTEMA2;PANU_01    M;3/07/2024;08:04:30;1;30/12/2024 16:44;30/12/2024 16:44
920;0;0;745;745;CHUPETE MTR POPS LECHE CJX15BL;745;9;\N;15;1;-;16/08/2023;\N;\N;97.5;0;8.04;0;*;0.01;1;\N;1;0;745;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;745;\N;N;N;94;0;0;0;0;0;SISTEMA2;FMUEV01    M;7/06/2024;10:21:00;1;30/12/2024 16:44;30/12/2024 16:44
249;0;0;746;746;CHOCMAN EXTRA CJX8X6UNI;CHOCM;9;\N;8;8;-;26/06/2019;11/09/2024;11/09/2024;49.6;0;9417.06;0;*;24;24;\N;1;0;746;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;8;24;1;1;1;0.008;746;\N;N;N;43;0;0;0;0;0;SISTEMA2;PANU_01    M;11/09/2024;15:29:31;1;30/12/2024 16:44;30/12/2024 16:44
482;0;0;747;747;VINO SALVATTORE HIGO CJX12BOT;747;9;\N;12;1;-;14/06/2024;\N;\N;120;0;1000;0;*;0.01;1;\N;1;0;747;0;4;\N;1;1;1;\N;30;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;747;\N;N;N;108;0;0;0;0;0;SISTEMA2;FMUEV01    I;14/06/2024;09:36:13;1;30/12/2024 16:45;30/12/2024 16:45
292;0;0;748;748;HISOPOS BABY GLAX CJX20PQTX12U;748;9;\N;20;1;-;31/08/2024;\N;\N;260;0;10071.15;0;*;0.01;1;\N;1;0;748;0;4;\N;1;1;1;\N;13;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;748;\N;N;N;240;0;0;0;0;0;SISTEMA2;FMUEV01    I;31/08/2024;08:39:44;1;30/12/2024 16:45;30/12/2024 16:45
288;0;0;749;749;BONI.PETIT CORAZON 1UNI;749;9;\N;1;1;1;9/04/2024;9/04/2024;\N;0.01;0;892;0;*;0.01;1;\N;1;0;749;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;749;\N;N;N;0.01;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
251;0;0;750;750;FRUNA BLOCKS CJX12BOLX20UNI;FRUNA;9;\N;12;12;-;6/07/2019;16/08/2023;17/08/2023;230.4;0;1015.06;0;*;24;24;\N;1;0;750;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;12;24;1;1;1;0.008;750;\N;N;N;200;0;0;0;0;0;SISTEMA2;FMUEV01    M;26/12/2024;07:56:45;1;30/12/2024 16:44;30/12/2024 16:44
250;0;0;751;751;DUC.TAQUITO 120G 3UNI;751;9;\N;1;1;-;19/11/2024;\N;\N;7.95;0;11049;0;*;0.01;1;\N;1;0;751;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;751;\N;N;N;7.95;0;0;0;0;0;SISTEMA2;FMUEV01    I;19/11/2024;09:27:52;1;30/12/2024 16:45;30/12/2024 16:45
252;0;0;752;752;FRAC MENTA CJX12PACKX6UNID;FRAC;9;\N;12;12;-;6/07/2019;4/08/2023;7/08/2023;48;0;10002.02;0;*;24;24;\N;1;0;752;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;12;24;1;1;1;0.008;752;\N;N;N;42;0;0;0;0;0;SISTEMA2;FMUEV01    M;26/12/2024;07:33:42;1;30/12/2024 16:44;30/12/2024 16:44
912;0;0;753;753;GLOBOPOP LED MARAC.CJX12DSX20U;753;9;\N;12;0;1;18/11/2024;23/12/2024;\N;145.2;0;10979.04;1;*;0.01;0;\N;1;0;753;0;4;\N;1;1;1;\N;2;1;0;0;0;0;0;\N;0;0;1;1;1;0.008;753;\N;N;N;127;0;0;0;0;0;SISTEMA2;PANU_01    M;23/12/2024;08:15:39;1;30/12/2024 16:45;30/12/2024 16:45
505;0;0;754;754;BONOBON DISPLAY 6CJS +6DISPLAY;754;9;\N;1;1;1;5/08/2024;3/10/2024;3/10/2024;1584;0;10000;0;*;0.01;1;\N;1;0;754;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;754;\N;N;N;1353;0;0;0;0;0;SISTEMA2;PANU_01    M;3/10/2024;10:53:45;1;30/12/2024 16:45;30/12/2024 16:45
506;0;0;755;755;COCOA 150GR 60UNI+6UNI 43GR;COCOA;9;\N;1;1;1;2/02/2022;2/10/2023;1/09/2023;369;0;99;0;*;24;24;\N;1;0;755;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;2;1;1;0.008;755;\N;N;N;340;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
507;0;0;756;756;SELLO ROJO BOLX20UNIX212GR;SELLOROJ;9;\N;20;20;-;3/02/2022;13/07/2024;16/08/2024;180;0;1000.03;0;*;24;24;\N;1;0;756;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;756;\N;N;N;165;0;0;0;0;0;ALMACEN03;PANU_01    M;16/08/2024;15:19:18;1;30/12/2024 16:44;30/12/2024 16:44
681;0;0;757;757;CHOCOLISTO POTE 300G 6UNI +1UN;757;9;\N;1;1;1;1/12/2022;2/10/2023;15/09/2023;58.8;0;49;0;*;0.01;1;\N;1;0;757;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;757;\N;N;N;52.5;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
820;0;0;758;758;BONI.CUBITO BONOBON 1CJ;758;9;\N;1;1;1;9/04/2024;9/04/2024;\N;0.01;0;1025;0;*;0.01;1;\N;1;0;758;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;758;\N;N;N;0.01;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
521;0;0;759;759;CHOCOLISTO POTE 1KG PQTX6UNI;CHOCOLIS;9;\N;6;6;-;31/03/2022;25/04/2024;27/04/2024;174;0;487.01;0;*;24;24;\N;1;0;759;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;2;24;1;1;1;0.008;759;\N;N;N;155;0;0;0;0;0;SISTEMA2;FMUEV01    M;21/06/2024;11:49:09;1;30/12/2024 16:44;30/12/2024 16:44
747;0;0;760;760;GLAX LIMPIATODO LAVANDA CJX12U;760;9;\N;12;1;-;31/08/2024;\N;\N;33.6;0;10099;0;*;0.01;1;\N;1;0;760;0;4;\N;1;1;1;\N;13;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;760;\N;N;N;29;0;0;0;0;0;SISTEMA2;FMUEV01    I;31/08/2024;08:41:38;1;30/12/2024 16:45;30/12/2024 16:45
253;0;0;761;761;GLOBOPOP CHOCOLATEX30BOLX24UN;CHOCO;9;\N;30;30;-;10/07/2019;19/06/2024;4/09/2024;201;0;50.08;0;*;24;24;\N;1;0;761;0;4;\N;1;1;1;\N;2;1;0;0;0;0;0;\N;11;24;1;1;1;0.008;761;\N;N;N;177;0;0;0;0;0;ALMACEN03;PANU_01    M;4/09/2024;15:47:06;1;30/12/2024 16:44;30/12/2024 16:44
936;0;0;762;762;CHOCOPOP 1DP+1U.CHIN16G+1U.PIC;762;9;\N;1;1;1;1/09/2023;2/10/2023;29/09/2023;10.4;0;34;0;*;0.01;1;\N;1;0;762;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;762;\N;N;N;10.4;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
937;0;0;763;763;PIC.CLAS 1PK+1PK.MNT+1.DUC+3UP;763;9;\N;1;1;1;1/09/2023;6/09/2023;\N;16;0;0;0;*;0.01;1;\N;1;0;763;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;763;\N;N;N;16;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
641;0;0;764;764;CHINCHIN 16GR 1DSP+1U.CHOCOPOP;764;9;\N;1;1;1;28/09/2022;30/11/2022;30/11/2022;12;0;0;0;*;0.01;1;\N;1;0;764;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;764;\N;N;N;10.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
318;0;0;765;765;OKA LOKA FUSION CJX12DISX12UNI;765;9;\N;12;1;1;9/04/2024;29/10/2024;3/08/2024;114;0;991.06;0;*;0.01;1;\N;1;0;765;0;4;\N;1;1;1;\N;10;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;765;\N;N;N;100;0;0;0;0;0;ALMACEN03;PANU_01    M;29/10/2024;13:36:47;1;30/12/2024 16:44;30/12/2024 16:44
921;0;0;766;766;CHUPETE MTR POPS PINTAL.CJX15B;766;9;\N;15;1;-;16/08/2023;25/09/2023;6/10/2023;97.5;0;26.1;0;*;0.01;1;\N;1;0;766;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;766;\N;N;N;94;0;0;0;0;0;SISTEMA2;FMUEV01    M;7/06/2024;10:22:30;1;30/12/2024 16:44;30/12/2024 16:44
317;0;0;767;767;GLAX LIMPIATODO FLORAL CJX12UN;767;9;\N;12;1;-;31/08/2024;\N;\N;33.6;0;10099;0;*;0.01;1;\N;1;0;767;0;4;\N;1;1;1;\N;13;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;767;\N;N;N;29;0;0;0;0;0;SISTEMA2;FMUEV01    I;31/08/2024;08:42:47;1;30/12/2024 16:45;30/12/2024 16:45
562;0;0;768;768;COCOA 11G 1DS+1DS 23G+5UN 11GR;COCOA11;9;\N;1;0;1;4/05/2022;3/06/2022;\N;39.6;0;0;0;*;0.01;1;\N;1;0;768;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;768;\N;N;N;39.6;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
954;0;0;769;769;PICARAS CLASICA 6CJ+6PCK.FRES;769;9;\N;1;1;1;28/09/2023;2/05/2024;24/04/2024;792;0;57;0;*;0.01;1;\N;1;0;769;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;769;\N;N;N;720;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
953;0;0;770;770;BONI.FINI MASH.250GR 1UNI;770;9;\N;1;1;1;22/09/2023;22/09/2023;\N;0.01;0;97;0;*;0.01;1;\N;1;0;770;0;4;\N;1;1;1;\N;35;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;770;\N;N;N;0.01;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
950;0;0;771;771;MARQUESITAS NARANJA CJX8PAKX6U;771;9;\N;8;1;-;26/10/2024;\N;\N;41.6;0;10014;0;*;0.01;1;\N;1;0;771;0;4;\N;1;1;1;\N;10;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;771;\N;N;N;39;0;0;0;0;0;SISTEMA2;FMUEV01    M;16/11/2024;09:35:40;1;30/12/2024 16:45;30/12/2024 16:45
659;0;0;772;772;PANETON W.BS 900G+3UN.COCOA10G;772;9;\N;1;1;1;14/10/2022;9/12/2022;9/12/2022;19.75;0;0;0;*;0.01;1;\N;1;0;772;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;772;\N;N;N;19.75;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
275;0;0;773;773;LIMON ARCOR 5CJ+10BOL;773;9;\N;1;1;1;7/02/2024;9/03/2024;\N;690;0;997;0;*;0.01;1;\N;1;0;773;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;773;\N;N;N;597.5;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
613;0;0;774;774;COCOA 11GR 12DSP +1DSP;774;9;\N;1;1;1;26/07/2022;3/10/2022;14/09/2022;261.6;0;0;0;*;0.01;1;\N;1;0;774;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;774;\N;N;N;239;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
614;0;0;775;775;COCOA 23GR 12DSP +1DSP;775;9;\N;1;1;1;26/07/2022;14/10/2022;12/10/2022;213.6;0;0;0;*;0.01;1;\N;1;0;775;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;775;\N;N;N;189;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
616;0;0;776;776;COCOA 160GR 60UNI +1DSP C.11GR;776;9;\N;1;1;1;4/08/2022;3/09/2022;2/09/2022;369;0;0;0;*;0.01;1;\N;1;0;776;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;776;\N;N;N;336;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
609;0;0;777;777;COCOA 11GR 1DS+4UN;777;9;\N;1;1;1;20/07/2022;5/09/2022;5/09/2022;21.8;0;0;0;*;0.01;1;\N;1;0;777;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;777;\N;N;N;21.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
610;0;0;778;778;COCOA 23GR 1DS +3UN 11GR;778;9;\N;1;1;1;20/07/2022;8/10/2022;8/10/2022;17.8;0;0;0;*;0.01;1;\N;1;0;778;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;778;\N;N;N;17.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
611;0;0;779;779;COCOA 160GR 30UNI +2UN 160GR;779;9;\N;1;1;1;20/07/2022;1/08/2022;\N;174;0;0;0;*;0.01;1;\N;1;0;779;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;779;\N;N;N;174;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
748;0;0;780;780;BONI.OREO GRANDE 1 UND;780;9;\N;1;1;1;26/02/2024;26/02/2024;\N;0.01;0;0;0;*;0.01;1;\N;1;0;780;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;780;\N;N;N;0.01;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
670;0;0;781;781;PICARAS CLASICA 6CJ+6PCK.MENTA;781;9;\N;1;1;1;28/10/2023;28/10/2023;\N;792;0;0;0;*;0.01;1;\N;1;0;781;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;781;\N;N;N;720;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
714;0;0;782;782;MINI PANETON PAW PATROL CJX30U;782;9;\N;30;1;1;27/11/2023;18/12/2023;18/12/2023;48;0;260.23;0;*;0.01;1;\N;1;0;782;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;782;\N;N;N;42;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
715;0;0;783;783;PA AL HAPPY KIDS XXG PQTX36UNI;783;9;\N;1;1;-;27/11/2023;23/07/2024;21/10/2024;28;0;1992;0;*;0.01;1;\N;1;0;783;0;4;\N;1;1;1;\N;26;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;783;\N;N;N;25;0;0;0;0;0;ALMACEN03;PANU_01    M;21/10/2024;15:26:54;1;30/12/2024 16:44;30/12/2024 16:44
716;0;0;784;784;GLAX LIMPIATODO BEBE CJX12UN;784;9;\N;12;1;-;31/08/2024;\N;\N;33.6;0;10044;0;*;0.01;1;\N;1;0;784;0;4;\N;1;1;1;\N;13;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;784;\N;N;N;29;0;0;0;0;0;SISTEMA2;FMUEV01    I;31/08/2024;08:44:46;1;30/12/2024 16:45;30/12/2024 16:45
717;0;0;785;785;VINO SALVATTORE TINTO CJX12BOT;785;9;\N;12;1;-;14/06/2024;\N;\N;120;0;1030;0;*;0.01;1;\N;1;0;785;0;4;\N;1;1;1;\N;30;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;785;\N;N;N;108;0;0;0;0;0;SISTEMA2;FMUEV01    I;14/06/2024;09:36:48;1;30/12/2024 16:45;30/12/2024 16:45
718;0;0;786;786;PISCO SALVATORE ACHOLADO CJX12;786;9;\N;12;1;1;14/06/2024;2/12/2024;\N;220;0;1029.03;0;*;0.01;1;\N;1;0;786;0;4;\N;1;1;1;\N;30;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;786;\N;N;N;190;0;0;0;0;0;SISTEMA2;PANU_01    M;2/12/2024;08:23:08;1;30/12/2024 16:45;30/12/2024 16:45
719;0;0;787;787;PISCO BAILETI QUEBRANTO CJX12B;787;9;\N;12;1;1;14/06/2024;20/12/2024;\N;180;0;1031;0;*;0.01;1;\N;1;0;787;0;4;\N;1;1;1;\N;30;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;787;\N;N;N;150;0;0;0;0;0;ALMACEN03;PANU_01    M;20/12/2024;14:24:42;1;30/12/2024 16:45;30/12/2024 16:45
720;0;0;788;788;OSO ACRILICO CJ X 12 UND X 90G;788;9;\N;12;1;-;17/05/2024;\N;\N;114;0;100;0;*;0.01;1;\N;1;0;788;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;788;\N;N;N;99;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:45;30/12/2024 16:45
