CRUT;NSECPREV;CCLI;CTIPMOD;CMOD;NSECMOD;CTIPFV;CUSER;CIDPR;FUPGR;TUPGR
040;0195;07000926;01;00040;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
040;0185;07000928;01;00040;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
040;0160;07000930;01;00040;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
037;0100;07000948;01;00037;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
037;0120;07000953;01;00037;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
040;0130;07000958;01;00040;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
065;0035;07000975;01;00065;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
065;0060;07000980;01;00065;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
066;0110;07000984;01;00066;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
065;0045;07000987;01;00065;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
047;0065;07000988;01;00047;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
057;0006;07001015;01;00057;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
057;0010;07001016;01;00057;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
057;0020;07001018;01;00057;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
057;0075;07001021;01;00057;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
057;0115;07001028;01;00057;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
057;0130;07001029;01;00057;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
057;0118;07001033;01;00057;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0010;07001039;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0015;07001040;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0020;07001041;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0030;07001042;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0035;07001043;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0040;07001044;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0055;07001045;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0065;07001047;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0070;07001048;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0075;07001049;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0080;07001050;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0090;07001052;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0095;07001055;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0105;07001056;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0115;07001057;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0110;07001058;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0130;07001060;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0125;07001061;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0135;07001063;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0140;07001064;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0150;07001065;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0155;07001066;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0165;07001067;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0170;07001068;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0175;07001069;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0185;07001070;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0190;07001071;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
005;0200;07001072;01;00005;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0005;07001077;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0010;07001079;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0015;07001080;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0030;07001081;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0035;07001082;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0045;07001083;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0033;07001084;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0060;07001087;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0055;07001088;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0065;07001090;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0075;07001091;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0080;07001092;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0090;07001094;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0095;07001095;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0050;07001097;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0100;07001098;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0105;07001099;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0110;07001100;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0130;07001101;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0115;07001103;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0120;07001104;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0140;07001106;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0145;07001107;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0150;07001108;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0155;07001111;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0160;07001112;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0175;07001115;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
015;0190;07001116;01;00015;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0015;07001128;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0040;07001132;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0085;07001139;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0140;07001143;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0160;07001144;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
064;0025;07001145;01;00064;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0110;07001146;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0135;07001147;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0145;07001149;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0150;07001151;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0165;07001153;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0175;07001155;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
025;0190;07001158;01;00025;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
064;0105;07001166;01;00064;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0076;07001170;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0015;07001171;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0020;07001172;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0030;07001173;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0050;07001177;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0060;07001179;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0065;07001180;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0070;07001181;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0075;07001182;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0085;07001184;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0105;07001187;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0110;07001188;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0115;07001189;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0120;07001190;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0155;07001195;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0160;07001196;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0170;07001198;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0175;07001200;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0180;07001201;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
064;0250;07001202;01;00064;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
064;0245;07001203;01;00064;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
064;0235;07001204;01;00064;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
064;0230;07001205;01;00064;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0195;07001206;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0019;07001207;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0205;07001209;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0210;07001210;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0215;07001211;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0225;07001212;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0235;07001214;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
035;0230;07001217;01;00035;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0005;07001227;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0010;07001228;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0015;07001229;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0020;07001231;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0030;07001234;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0055;07001236;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0060;07001238;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0065;07001239;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0070;07001240;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0085;07001242;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0100;07001245;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0105;07001246;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
045;0130;07001252;01;00045;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
064;0010;07001277;01;00064;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0010;07001283;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0015;07001284;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0035;07001287;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0045;07001288;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0070;07001292;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0090;07001295;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0115;07001298;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0120;07001299;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0140;07001303;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0145;07001304;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0150;07001305;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0155;07001306;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0165;07001308;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
055;0170;07001310;01;00055;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0005;07001339;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0010;07001340;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0015;07001341;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0025;07001342;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0040;07001343;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0045;07001344;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0050;07001345;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0055;07001346;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0060;07001348;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0070;07001349;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0085;07001350;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0080;07001351;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0090;07001352;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0075;07001353;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0065;07001354;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0095;07001355;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0105;07001356;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0110;07001357;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0115;07001359;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0120;07001360;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0125;07001363;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0130;07001364;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0140;07001365;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0150;07001366;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0160;07001368;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0165;07001369;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0170;07001370;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0175;07001371;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0180;07001372;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0190;07001373;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0195;07001374;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0200;07001375;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0205;07001376;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0210;07001378;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0215;07001379;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0220;07001381;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0225;07001382;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0230;07001384;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0235;07001385;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0250;07001386;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0255;07001387;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0260;07001388;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0265;07001389;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0280;07001390;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0270;07001391;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0275;07001392;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0035;07001394;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
053;0245;07001395;01;00053;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0010;07001397;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0005;07001399;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0020;07001400;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0025;07001402;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0040;07001405;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0050;07001406;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0055;07001408;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0070;07001409;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0065;07001410;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0085;07001411;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0095;07001412;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0105;07001413;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0120;07001420;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0125;07001421;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0135;07001423;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0160;07001426;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0165;07001427;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0170;07001428;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0175;07001429;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0180;07001430;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0190;07001432;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0185;07001433;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0195;07001436;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0205;07001437;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0210;07001438;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0215;07001441;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0220;07001442;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0235;07001444;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0250;07001445;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0255;07001451;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0260;07001452;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0270;07001453;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0275;07001456;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
043;0285;07001458;01;00043;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0010;07001461;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0005;07001462;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0015;07001463;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0020;07001465;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0035;07001466;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0050;07001467;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
009;0005;07001470;01;00009;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0090;07001475;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0100;07001476;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0155;07001481;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0150;07001483;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0135;07001484;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0105;07001487;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0175;07001489;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0180;07001490;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0195;07001494;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0215;07001495;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0190;07001496;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0230;07001498;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0240;07001499;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0260;07001501;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0275;07001504;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0280;07001505;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
033;0295;07001506;01;00033;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
023;0015;07001509;01;00023;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
023;0020;07001510;01;00023;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
023;0060;07001517;01;00023;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
023;0070;07001518;01;00023;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0010;07001582;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0020;07001583;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0025;07001584;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0005;07001585;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0050;07001588;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0055;07001589;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0060;07001591;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0070;07001592;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0065;07001593;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0075;07001594;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0130;07001596;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0100;07001597;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0095;07001598;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0085;07001599;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0090;07001600;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0110;07001601;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0120;07001602;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0135;07001604;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0165;07001606;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0145;07001607;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0150;07001608;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0155;07001609;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0160;07001610;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0220;07001612;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0235;07001614;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0260;07001616;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0265;07001617;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0270;07001618;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0275;07001620;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0280;07001621;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0290;07001622;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0285;07001623;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0295;07001624;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0300;07001625;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0305;07001626;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0325;07001627;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0330;07001628;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0335;07001629;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0345;07001632;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
013;0350;07001634;01;00013;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
006;0185;07001666;01;00006;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
006;0195;07001672;01;00006;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
006;0200;07001673;01;00006;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
006;0130;07001680;01;00006;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0145;07001681;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0135;07001682;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0120;07001683;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0115;07001684;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0105;07001687;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0100;07001688;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0075;07001691;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0040;07001695;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0020;07001698;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0015;07001701;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0060;07001717;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0065;07001720;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0025;07001721;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0090;07001724;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
016;0030;07001727;01;00016;00001;1;SICSOFT;BATCH;23/07/2018;03:42:00
